episode, reward, f1_score, recall, specificity, precision, size, nodes, transitions, duration, steps
47, 1.1864526387643786, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.18367346938775508, 80, 136, 3.234744, 18
48, 1.1864526387643786, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.18367346938775508, 80, 136, 3.577681, 18
49, 1.0027791693766233, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.18367346938775508, 80, 136, 3.174164, 17
50, 1.0844118224378478, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.173469387755102, 81, 139, 3.284992, 17
51, 1.1864526387643786, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.18367346938775508, 80, 136, 3.385394, 18
52, 1.0771707022528052, 0.8505747126436781, 0.925, 0.75, 0.7872340425531915, 0.18367346938775508, 80, 137, 3.722873, 19
53, 1.1864526387643786, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.18367346938775508, 80, 136, 3.471801, 18
54, 1.0844118224378478, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.173469387755102, 81, 139, 4.231591, 17
55, 1.6656028581260884, 0.9024390243902439, 0.925, 0.875, 0.8809523809523809, 0.22448979591836737, 76, 134, 7.483883, 23
56, 0.9853339675589274, 0.8505747126436781, 0.925, 0.75, 0.7872340425531915, 0.18367346938775508, 80, 137, 5.499072, 18
57, 1.278289373458256, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.18367346938775508, 80, 136, 4.811196, 19
58, 1.2558629336813505, 0.891566265060241, 0.925, 0.85, 0.8604651162790697, 0.16326530612244894, 82, 154, 4.706141, 18
59, 1.1864526387643786, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.18367346938775508, 80, 136, 3.881146, 18
60, 0.9641611295681063, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.16326530612244894, 82, 151, 3.922186, 18
61, 1.1864526387643777, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.18367346938775508, 80, 136, 3.80409, 18
62, 1.1864526387643786, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.18367346938775508, 80, 136, 3.858004, 18
63, 1.1864526387643786, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.18367346938775508, 80, 136, 4.058192, 18
64, 2.770115458052923, 0.891566265060241, 0.925, 0.85, 0.8604651162790697, 0.33673469387755106, 65, 127, 8.271846, 38
65, 1.0771707022528052, 0.8505747126436781, 0.925, 0.75, 0.7872340425531915, 0.19387755102040816, 79, 136, 4.089923, 18
66, 1.2558629336813505, 0.891566265060241, 0.925, 0.85, 0.8604651162790697, 0.16326530612244894, 82, 154, 3.723185, 18
67, 1.1864526387643786, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.18367346938775508, 80, 136, 3.831423, 18
68, 1.1864526387643786, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.18367346938775508, 80, 136, 3.622563, 18
69, 1.2776410564225693, 0.8705882352941177, 0.925, 0.8, 0.8222222222222222, 0.18367346938775508, 80, 137, 3.546843, 17
70, 1.084411822437848, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.173469387755102, 81, 137, 3.563119, 18
71, 1.1864526387643777, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.18367346938775508, 80, 136, 5.08353, 18
72, 1.2456588520486973, 0.891566265060241, 0.925, 0.85, 0.8604651162790697, 0.15306122448979587, 83, 160, 3.954384, 19
73, 1.0844118224378478, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.173469387755102, 81, 139, 3.457165, 17
74, 1.2558629336813505, 0.891566265060241, 0.925, 0.85, 0.8604651162790697, 0.16326530612244894, 82, 154, 3.947664, 18
75, 1.2558629336813505, 0.891566265060241, 0.925, 0.85, 0.8604651162790697, 0.16326530612244894, 82, 154, 4.154436, 18
76, 1.1762485571317245, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.173469387755102, 81, 148, 3.809296, 18
77, 1.1864526387643786, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.18367346938775508, 80, 136, 3.956331, 18
78, 1.1864526387643786, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.18367346938775508, 80, 136, 3.781452, 18
79, 0.9823710061113173, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.16326530612244894, 82, 144, 3.459193, 17
80, 1.1864526387643786, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.18367346938775508, 80, 136, 4.509655, 18
81, 1.1864526387643786, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.18367346938775508, 80, 136, 5.509241, 18
82, 1.1864526387643786, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.18367346938775508, 80, 136, 4.104536, 18
83, 1.1864526387643786, 0.8604651162790697, 0.925, 0.775, 0.8043478260869565, 0.18367346938775508, 80, 136, 4.033583, 18
